RD_east,RD_north,latitude,longitude,osm_class,osm_type
92750.0,435550.0,51.9049680932,4.4826203188000004,highway,pedestrian
92750.0,435650.0,51.9058668291,4.4826022365,highway,pedestrian
92750.0,435750.0,51.9067655649,4.4825841532,man_made,pier
92750.0,435850.0,51.9076643006,4.4825660692,man_made,pier
92750.0,435950.0,51.9085630362,4.4825479843,man_made,pier
92750.0,436050.0,51.9094617716,4.4825298986,highway,residential
92750.0,436150.0,51.9103605069,4.482511812,place,house
92750.0,436250.0,51.9112592422,4.4824937246,amenity,parking
92750.0,436350.0,51.9121579773,4.4824756364,tourism,information
92750.0,436450.0,51.9130567123,4.4824575473,place,house
92750.0,436550.0,51.9139554472,4.4824394574,amenity,restaurant
92750.0,436650.0,51.914854182,4.4824213667,place,house
92750.0,436750.0,51.9157529166,4.4824032752,tourism,information
92750.0,436850.0,51.9166516512,4.4823851828,place,house
92750.0,436950.0,51.9175503856,4.4823670895,place,house
92750.0,437050.0,51.91844912,4.4823489955,office,company
92750.0,437150.0,51.9193478542,4.4823309006,place,house
92750.0,437250.0,51.9202465883,4.4823128048,shop,clothes
92750.0,437350.0,51.9211453223,4.4822947083,place,house
92750.0,437450.0,51.9220440561,4.4822766109,shop,clothes
92750.0,437550.0,51.9229427899,4.4822585126,amenity,restaurant
92750.0,437650.0,51.9238415236,4.4822404136,place,house
92750.0,437750.0,51.9247402571,4.4822223137,amenity,bench
92750.0,437850.0,51.9256389905,4.4822042129,highway,secondary
92750.0,437950.0,51.9265377238,4.4821861114,place,house
92750.0,438050.0,51.927436457,4.4821680090000005,place,house
92750.0,438150.0,51.9283351901,4.4821499057,place,house
92750.0,438250.0,51.9292339231,4.4821318016,place,house
92750.0,438350.0,51.9301326559,4.4821136967,place,house
92750.0,438450.0,51.9310313887,4.482095591,leisure,playground
92750.0,438550.0,51.9319301213,4.4820774844,shop,clothes
92750.0,438650.0,51.9328288538,4.482059377,place,house
92750.0,438750.0,51.9337275862,4.4820412687,place,house
92750.0,438850.0,51.9346263185,4.4820231596,place,house
92850.0,432850.0,51.8807133501,4.4845604166,highway,cycleway
92850.0,432950.0,51.8816120893,4.4845423857,highway,cycleway
92850.0,433050.0,51.8825108283,4.484524354,amenity,events_venue
92850.0,433150.0,51.8834095673,4.4845063214,amenity,events_venue
92850.0,433250.0,51.8843083061,4.484488288,highway,cycleway
92850.0,433350.0,51.8852070448,4.4844702538,amenity,school
92850.0,433450.0,51.8861057834,4.4844522187,place,house
92850.0,433550.0,51.8870045219,4.4844341829,place,house
92850.0,433650.0,51.8879032603,4.4844161461,place,house
92850.0,433750.0,51.8888019986,4.4843981086,amenity,place_of_worship
92850.0,433850.0,51.8897007368,4.4843800702,place,house
92850.0,433950.0,51.8905994748,4.484362031,place,house
92850.0,434050.0,51.8914982128,4.484343991,place,house
92850.0,434150.0,51.8923969506,4.4843259501,place,house
92850.0,434250.0,51.8932956883,4.4843079084,place,house
92850.0,434350.0,51.894194426,4.4842898658,shop,massage
92850.0,434450.0,51.8950931635,4.4842718225,highway,secondary
92850.0,434550.0,51.8959919009,4.4842537783,office,company
92850.0,434650.0,51.8968906382,4.4842357332,office,company
92850.0,434750.0,51.8977893754,4.4842176874,highway,pedestrian
92850.0,434850.0,51.8986881124,4.4841996407,highway,pedestrian
92850.0,434950.0,51.8995868494,4.4841815932,place,house
92850.0,435050.0,51.9004855863,4.4841635448,place,house
92850.0,435150.0,51.901384323,4.4841454956,place,house
92850.0,435250.0,51.9022830596,4.4841274456,tourism,museum
92850.0,435350.0,51.9031817962,4.4841093948,man_made,pier
92850.0,435450.0,51.9040805326,4.4840913431,amenity,restaurant
92850.0,435550.0,51.9049792689,4.4840732906,place,house
92850.0,435650.0,51.905878005,4.4840552372,highway,pedestrian
92850.0,435750.0,51.9067767411,4.484037183,highway,pedestrian
92850.0,435850.0,51.9076754771,4.484019128,man_made,pier
92850.0,435950.0,51.9085742129,4.4840010722,man_made,bridge
92850.0,436050.0,51.9094729487,4.4839830155,man_made,bridge
92850.0,436150.0,51.9103716843,4.483964958,man_made,bridge
92850.0,436250.0,51.9112704198,4.4839468996,highway,pedestrian
92850.0,436350.0,51.9121691552,4.4839288405,highway,pedestrian
92850.0,436450.0,51.9130678905,4.4839107805,place,house
92850.0,436550.0,51.9139666257,4.4838927196,building,houseboat
92850.0,436650.0,51.9148653608,4.483874658,building,houseboat
92850.0,436750.0,51.9157640957,4.4838565955,place,house
92850.0,436850.0,51.9166628306,4.4838385321,building,houseboat
92850.0,436950.0,51.9175615653,4.4838204679,place,house
92850.0,437050.0,51.9184602999,4.4838024029,highway,secondary
92850.0,437150.0,51.9193590344,4.4837843371,building,apartments
92850.0,437250.0,51.9202577688,4.4837662704,tourism,attraction
92850.0,437350.0,51.9211565031,4.4837482029,man_made,pier
92850.0,437450.0,51.9220552373,4.4837301346,place,house
92850.0,437550.0,51.9229539713,4.4837120654,place,house
92850.0,437650.0,51.9238527053,4.4836939954,amenity,waste_basket
92850.0,437750.0,51.9247514391,4.4836759246,place,house
92850.0,437850.0,51.9256501728,4.4836578529,place,house
92850.0,437950.0,51.9265489064,4.4836397804,place,house
92850.0,438050.0,51.9274476399,4.4836217071,place,house
92850.0,438150.0,51.9283463733,4.4836036329,place,house
92850.0,438250.0,51.9292451065,4.4835855579,place,house
92850.0,438350.0,51.9301438397,4.4835674821,amenity,charging_station
92850.0,438450.0,51.9310425727,4.4835494054,place,house
92850.0,438550.0,51.9319413056,4.4835313279,place,house
92850.0,438650.0,51.9328400384,4.4835132496,leisure,playground
92850.0,438750.0,51.9337387711,4.4834951704,place,house
92850.0,438850.0,51.9346375037,4.4834770904,place,house
92950.0,432850.0,51.8807245,4.4860126055,highway,cycleway
92950.0,432950.0,51.8816232394,4.4859946036,highway,unclassified
92950.0,433050.0,51.8825219788,4.4859766009,amenity,events_venue
92950.0,433150.0,51.883420718,4.4859585974,amenity,events_venue
92950.0,433250.0,51.8843194571,4.485940593,highway,secondary
92950.0,433350.0,51.8852181961,4.4859225878,amenity,school
92950.0,433450.0,51.886116935,4.4859045817,place,house
92950.0,433550.0,51.8870156738,4.4858865748,place,house
92950.0,433650.0,51.8879144125,4.4858685671,place,house
92950.0,433750.0,51.888813151,4.4858505586,place,house
92950.0,433850.0,51.8897118895,4.4858325492,place,house
92950.0,433950.0,51.8906106278,4.4858145391,place,house
92950.0,434050.0,51.8915093661,4.485796528,place,house
92950.0,434150.0,51.8924081042,4.4857785162,leisure,playground
92950.0,434250.0,51.8933068422,4.4857605035,place,house
92950.0,434350.0,51.8942055802,4.48574249,place,house
92950.0,434450.0,51.895104318,4.4857244756,place,house
92950.0,434550.0,51.8960030557,4.4857064605,place,house
92950.0,434650.0,51.8969017932,4.4856884445,highway,unclassified
92950.0,434750.0,51.8978005307,4.4856704276,highway,pedestrian
92950.0,434850.0,51.8986992681,4.48565241,highway,pedestrian
92950.0,434950.0,51.8995980053,4.4856343915,place,house
92950.0,435050.0,51.9004967425,4.4856163722,place,house
92950.0,435150.0,51.9013954795,4.485598352,highway,pedestrian
92950.0,435250.0,51.9022942164,4.485580331,highway,pedestrian
92950.0,435350.0,51.9031929532,4.4855623092,man_made,bridge
92950.0,435450.0,51.9040916899,4.4855442866,place,house
92950.0,435550.0,51.9049904265,4.4855262631,place,house
92950.0,435650.0,51.905889163,4.4855082388,highway,pedestrian
92950.0,435750.0,51.9067878994,4.4854902137,highway,pedestrian
92950.0,435850.0,51.9076866356,4.4854721877,man_made,bridge
92950.0,435950.0,51.9085853718,4.4854541609,man_made,bridge
92950.0,436050.0,51.9094841078,4.4854361333,man_made,bridge
92950.0,436150.0,51.9103828437,4.4854181048,man_made,bridge
92950.0,436250.0,51.9112815795,4.4854000755,highway,pedestrian
92950.0,436350.0,51.9121803152,4.4853820454,place,house
92950.0,436450.0,51.9130790508,4.4853640144,highway,cycleway
92950.0,436550.0,51.9139777863,4.4853459826,place,house
92950.0,436650.0,51.9148765216,4.48532795,place,house
92950.0,436750.0,51.9157752569,4.4853099166,place,house
92950.0,436850.0,51.916673992,4.4852918823,highway,pedestrian
92950.0,436950.0,51.917572727,4.4852738472,amenity,restaurant
92950.0,437050.0,51.9184714619,4.4852558112,highway,secondary
92950.0,437150.0,51.9193701967,4.4852377745,place,house
92950.0,437250.0,51.9202689314,4.4852197369,tourism,attraction
92950.0,437350.0,51.921167666,4.4852016984,place,house
92950.0,437450.0,51.9220664005,4.4851836592,place,house
92950.0,437550.0,51.9229651348,4.4851656191,amenity,marketplace
92950.0,437650.0,51.923863869,4.4851475781,place,house
92950.0,437750.0,51.9247626031,4.4851295364,man_made,bridge
92950.0,437850.0,51.9256613372,4.4851114938,highway,footway
92950.0,437950.0,51.926560071,4.4850934503,man_made,bridge
92950.0,438050.0,51.9274588048,4.4850754061,place,house
92950.0,438150.0,51.9283575385,4.485057361,place,house
92950.0,438250.0,51.929256272,4.4850393151,place,house
92950.0,438350.0,51.9301550055,4.4850212683,highway,cycleway
92950.0,438450.0,51.9310537388,4.4850032207,shop,bakery
92950.0,438550.0,51.931952472,4.4849851723,amenity,cafe
92950.0,438650.0,51.9328512051,4.4849671231,place,house
92950.0,438750.0,51.9337499381,4.484949073,place,house
92950.0,438850.0,51.9346486709,4.4849310221,place,house
93050.0,432850.0,51.8807356319,4.4874647953,highway,unclassified
93050.0,432950.0,51.8816343716,4.4874468224,amenity,events_venue
93050.0,433050.0,51.8825331112,4.4874288487,leisure,stadium
93050.0,433150.0,51.8834318507,4.4874108741,amenity,conference_centre
93050.0,433250.0,51.8843305901,4.4873928988,highway,cycleway
93050.0,433350.0,51.8852293294,4.4873749226,man_made,bridge
93050.0,433450.0,51.8861280686,4.4873569455,highway,pedestrian
93050.0,433550.0,51.8870268077,4.4873389677,leisure,sports_centre
93050.0,433650.0,51.887925546700004,4.487320989,place,house
93050.0,433750.0,51.8888242855,4.4873030095,highway,cycleway
93050.0,433850.0,51.8897230243,4.4872850291,highway,primary
93050.0,433950.0,51.8906217629,4.4872670479,place,house
93050.0,434050.0,51.8915205014,4.4872490659,place,house
93050.0,434150.0,51.8924192399,4.4872310831,place,house
93050.0,434250.0,51.8933179782,4.4872130995,place,house
93050.0,434350.0,51.8942167164,4.4871951150000005,leisure,dog_park
93050.0,434450.0,51.8951154545,4.4871771296,shop,supermarket
93050.0,434550.0,51.8960141925,4.4871591435000004,highway,cycleway
93050.0,434650.0,51.8969129303,4.4871411565,amenity,shelter
93050.0,434750.0,51.8978116681,4.4871231687,amenity,shelter
93050.0,434850.0,51.8987104057,4.4871051801,highway,pedestrian
93050.0,434950.0,51.8996091433,4.4870871906,highway,pedestrian
93050.0,435050.0,51.9005078807,4.4870692003,highway,tertiary
93050.0,435150.0,51.901406618,4.4870512092,place,house
93050.0,435250.0,51.9023053553,4.4870332173,place,house
93050.0,435350.0,51.9032040924,4.4870152245,man_made,bridge
93050.0,435450.0,51.9041028293,4.4869972309,leisure,swimming_area
93050.0,435550.0,51.9050015662,4.4869792365,place,house
93050.0,435650.0,51.905900303,4.4869612412,tourism,attraction
93050.0,435750.0,51.9067990396,4.4869432451,place,house
93050.0,435850.0,51.9076977762,4.4869252482,man_made,bridge
93050.0,435950.0,51.9085965126,4.4869072504,man_made,bridge
93050.0,436050.0,51.9094952489,4.4868892518,man_made,bridge
93050.0,436150.0,51.9103939851,4.4868712524,man_made,bridge
93050.0,436250.0,51.9112927212,4.4868532522,highway,pedestrian
93050.0,436350.0,51.9121914572,4.4868352511,amenity,drinking_water
93050.0,436450.0,51.9130901931,4.4868172492,amenity,bench
93050.0,436550.0,51.9139889289,4.4867992465,highway,cycleway
93050.0,436650.0,51.9148876645,4.4867812429,place,house
93050.0,436750.0,51.9157864,4.4867632385,place,house
93050.0,436850.0,51.9166851355,4.4867452333,place,house
93050.0,436950.0,51.9175838708,4.4867272273,place,house
93050.0,437050.0,51.918482606,4.4867092204,man_made,tower
93050.0,437150.0,51.9193813411,4.4866912127,office,company
93050.0,437250.0,51.920280076,4.4866732041,amenity,restaurant
93050.0,437350.0,51.9211788109,4.4866551948,shop,tattoo
93050.0,437450.0,51.9220775457,4.4866371846,highway,pedestrian
93050.0,437550.0,51.9229762803,4.4866191735,tourism,hotel
93050.0,437650.0,51.9238750148,4.4866011617,place,house
93050.0,437750.0,51.9247737492,4.486583149,highway,secondary
93050.0,437850.0,51.9256724835,4.4865651354,place,house
93050.0,437950.0,51.9265712177,4.4865471211,place,house
93050.0,438050.0,51.9274699518,4.4865291059,place,house
93050.0,438150.0,51.9283686857,4.4865110899,highway,tertiary
93050.0,438250.0,51.9292674195,4.486493073,railway,tram_stop
93050.0,438350.0,51.9301661533,4.4864750554,highway,tertiary
93050.0,438450.0,51.9310648869,4.4864570369,office,educational_institution
93050.0,438550.0,51.9319636204,4.4864390175,place,house
93050.0,438650.0,51.9328623538,4.4864209973,leisure,playground
93050.0,438750.0,51.933761087,4.4864029763,place,house
93050.0,438850.0,51.9346598202,4.4863849545,place,house
93150.0,432850.0,51.8807467458,4.4889169859,leisure,playground
93150.0,432950.0,51.8816454858,4.488899042,amenity,events_venue
93150.0,433050.0,51.8825442257,4.4888810973,leisure,stadium
93150.0,433150.0,51.8834429655,4.4888631517,highway,pedestrian
93150.0,433250.0,51.8843417052,4.4888452054,place,house
93150.0,433350.0,51.8852404448,4.4888272582,shop,mall
93150.0,433450.0,51.8861391843,4.4888093102,highway,unclassified
93150.0,433550.0,51.8870379236,4.4887913613,shop,clothes
93150.0,433650.0,51.8879366629,4.4887734116,highway,pedestrian
93150.0,433750.0,51.8888354021,4.4887554611,amenity,parking
93150.0,433850.0,51.8897341411,4.4887375098,place,house
93150.0,433950.0,51.89063288,4.4887195577,highway,residential
93150.0,434050.0,51.8915316188,4.4887016047,place,house
93150.0,434150.0,51.8924303576,4.4886836509,place,house
93150.0,434250.0,51.8933290962,4.4886656962,office,religion
93150.0,434350.0,51.8942278346,4.4886477408,place,house
93150.0,434450.0,51.895126573,4.4886297845,place,house
93150.0,434550.0,51.8960253113,4.4886118274,highway,secondary
93150.0,434650.0,51.8969240495,4.4885938694,place,house
93150.0,434750.0,51.8978227875,4.4885759106,highway,unclassified
93150.0,434850.0,51.8987215255,4.488557951,highway,pedestrian
93150.0,434950.0,51.8996202633,4.4885399906,highway,pedestrian
93150.0,435050.0,51.900519001,4.4885220294,place,house
93150.0,435150.0,51.9014177386,4.4885040673,amenity,parking
93150.0,435250.0,51.9023164761,4.4884861044,tourism,hotel
93150.0,435350.0,51.9032152135,4.4884681406,man_made,pier
93150.0,435450.0,51.9041139508,4.4884501761,man_made,pier
93150.0,435550.0,51.9050126879,4.4884322107,place,house
93150.0,435650.0,51.905911425,4.4884142444,highway,tertiary
93150.0,435750.0,51.9068101619,4.4883962774,amenity,restaurant
93150.0,435850.0,51.9077088988,4.4883783095,place,house
93150.0,435950.0,51.9086076355,4.4883603408,man_made,bridge
93150.0,436050.0,51.9095063721,4.4883423713,highway,pedestrian
93150.0,436150.0,51.9104051086,4.4883244009,highway,pedestrian
93150.0,436250.0,51.911303845,4.4883064297,highway,pedestrian
93150.0,436350.0,51.9122025813,4.4882884577,highway,pedestrian
93150.0,436450.0,51.9131013174,4.4882704848,highway,residential
93150.0,436550.0,51.9140000535,4.4882525112,place,house
93150.0,436650.0,51.9148987894,4.4882345367,place,house
93150.0,436750.0,51.9157975252,4.4882165613,place,house
93150.0,436850.0,51.916696261,4.4881985852,amenity,charging_station
93150.0,436950.0,51.9175949966,4.4881806082,tourism,hotel
93150.0,437050.0,51.918493732,4.4881626304,amenity,university
93150.0,437150.0,51.9193924674,4.4881446517,highway,secondary
93150.0,437250.0,51.9202912027,4.4881266722,highway,pedestrian
93150.0,437350.0,51.9211899378,4.4881086919,amenity,cafe
93150.0,437450.0,51.9220886729,4.4880907108,amenity,restaurant
93150.0,437550.0,51.9229874078,4.4880727288,amenity,university
93150.0,437650.0,51.9238861426,4.488054746,shop,gift
93150.0,437750.0,51.9247848773,4.4880367624,emergency,siren
93150.0,437850.0,51.9256836119,4.4880187779,place,house
93150.0,437950.0,51.9265823464,4.4880007927,amenity,school
93150.0,438050.0,51.9274810807,4.4879828065,place,house
93150.0,438150.0,51.928379815,4.4879648196,amenity,parking
93150.0,438250.0,51.9292785491,4.4879468318,place,house
93150.0,438350.0,51.9301772831,4.4879288432,place,house
93150.0,438450.0,51.931076017,4.4879108538,place,house
93150.0,438550.0,51.9319747508,4.4878928635,place,house
93150.0,438650.0,51.9328734844,4.4878748725,place,house
93150.0,438750.0,51.933772218,4.4878568805,place,house
93150.0,438850.0,51.9346709514,4.4878388878,amenity,parking
93250.0,432850.0,51.8807578418,4.4903691773,leisure,playground
93250.0,432950.0,51.8816565821,4.4903512624,amenity,parking
93250.0,433050.0,51.8825553223,4.4903333467,amenity,parking
93250.0,433150.0,51.8834540624,4.4903154302,amenity,parking
93250.0,433250.0,51.8843528024,4.4902975128,highway,cycleway
